device_id,temperature_mean,temperature_std,temperature_min,temperature_max,temperature_last,humidity_mean,humidity_std,humidity_min,humidity_max,humidity_last,soil_moisture_mean,soil_moisture_std,soil_moisture_min,soil_moisture_max,soil_moisture_last,light_mean,light_std,light_min,light_max,light_last,ph_mean,ph_std,ph_min,ph_max,ph_last,co2_mean,co2_std,co2_min,co2_max,co2_last,timestamp
dev1,28.45408318198278,4.740443798096898,23.713639383885884,33.19452698007968,23.713639383885884,52.03450516058015,1.4394771924355965,50.59502796814456,53.47398235301575,50.59502796814456,407.7729537448853,73.75831830284062,334.01463544204466,481.5312720477259,481.5312720477259,916.0187216728478,0.0,916.0187216728478,916.0187216728478,916.0187216728478,6.46470226134368,0.0,6.46470226134368,6.46470226134368,6.46470226134368,861.9878226860696,0.0,861.9878226860696,861.9878226860696,861.9878226860696,2025-11-27T07:53:20.979462+00:00
dev1,24.260470490878234,0.5468311069923502,23.713639383885884,24.807301597870584,24.807301597870584,52.03450516058015,1.4394771924355965,50.59502796814456,53.47398235301575,50.59502796814456,407.7729537448853,73.75831830284062,334.01463544204466,481.5312720477259,481.5312720477259,916.0187216728478,0.0,916.0187216728478,916.0187216728478,916.0187216728478,6.46470226134368,0.0,6.46470226134368,6.46470226134368,6.46470226134368,861.9878226860696,0.0,861.9878226860696,861.9878226860696,861.9878226860696,2025-11-27T07:53:23.175878+00:00
dev1,24.260470490878234,0.5468311069923502,23.713639383885884,24.807301597870584,24.807301597870584,50.94182680884418,0.3467988406996234,50.59502796814456,51.2886256495438,51.2886256495438,407.7729537448853,73.75831830284062,334.01463544204466,481.5312720477259,481.5312720477259,916.0187216728478,0.0,916.0187216728478,916.0187216728478,916.0187216728478,6.46470226134368,0.0,6.46470226134368,6.46470226134368,6.46470226134368,861.9878226860696,0.0,861.9878226860696,861.9878226860696,861.9878226860696,2025-11-27T07:53:23.210782+00:00
dev1,24.260470490878234,0.5468311069923502,23.713639383885884,24.807301597870584,24.807301597870584,50.94182680884418,0.3467988406996234,50.59502796814456,51.2886256495438,51.2886256495438,469.10543114692285,12.425840900803053,456.6795902461198,481.5312720477259,456.6795902461198,916.0187216728478,0.0,916.0187216728478,916.0187216728478,916.0187216728478,6.46470226134368,0.0,6.46470226134368,6.46470226134368,6.46470226134368,861.9878226860696,0.0,861.9878226860696,861.9878226860696,861.9878226860696,2025-11-27T07:53:23.215941+00:00
dev1,24.260470490878234,0.5468311069923502,23.713639383885884,24.807301597870584,24.807301597870584,50.94182680884418,0.3467988406996234,50.59502796814456,51.2886256495438,51.2886256495438,469.10543114692285,12.425840900803053,456.6795902461198,481.5312720477259,456.6795902461198,789.9547188304615,126.06400284238634,663.8907159880752,916.0187216728478,663.8907159880752,6.46470226134368,0.0,6.46470226134368,6.46470226134368,6.46470226134368,861.9878226860696,0.0,861.9878226860696,861.9878226860696,861.9878226860696,2025-11-27T07:53:23.219611+00:00
dev1,24.807301597870584,0.0,24.807301597870584,24.807301597870584,24.807301597870584,50.94182680884418,0.3467988406996234,50.59502796814456,51.2886256495438,51.2886256495438,469.10543114692285,12.425840900803053,456.6795902461198,481.5312720477259,456.6795902461198,789.9547188304615,126.06400284238634,663.8907159880752,916.0187216728478,663.8907159880752,6.8232481170137405,0.35854585567006003,6.46470226134368,7.1817939726838,7.1817939726838,861.9878226860696,0.0,861.9878226860696,861.9878226860696,861.9878226860696,2025-11-27T07:53:23.223915+00:00
dev1,24.807301597870584,0.0,24.807301597870584,24.807301597870584,24.807301597870584,51.2886256495438,0.0,51.2886256495438,51.2886256495438,51.2886256495438,469.10543114692285,12.425840900803053,456.6795902461198,481.5312720477259,456.6795902461198,789.9547188304615,126.06400284238634,663.8907159880752,916.0187216728478,663.8907159880752,6.8232481170137405,0.35854585567006003,6.46470226134368,7.1817939726838,7.1817939726838,785.4038920846525,76.58393060141714,708.8199614832354,861.9878226860696,708.8199614832354,2025-11-27T07:53:23.227690+00:00
dev1,27.039350018247756,2.232048420377172,24.807301597870584,29.271398438624928,29.271398438624928,51.2886256495438,0.0,51.2886256495438,51.2886256495438,51.2886256495438,456.6795902461198,0.0,456.6795902461198,456.6795902461198,456.6795902461198,789.9547188304615,126.06400284238634,663.8907159880752,916.0187216728478,663.8907159880752,6.8232481170137405,0.35854585567006003,6.46470226134368,7.1817939726838,7.1817939726838,785.4038920846525,76.58393060141714,708.8199614832354,861.9878226860696,708.8199614832354,2025-11-27T07:53:25.404151+00:00
dev1,27.039350018247756,2.232048420377172,24.807301597870584,29.271398438624928,29.271398438624928,51.84721843941955,0.5585927898757426,51.2886256495438,52.40581122929529,52.40581122929529,456.6795902461198,0.0,456.6795902461198,456.6795902461198,456.6795902461198,663.8907159880752,0.0,663.8907159880752,663.8907159880752,663.8907159880752,6.8232481170137405,0.35854585567006003,6.46470226134368,7.1817939726838,7.1817939726838,785.4038920846525,76.58393060141714,708.8199614832354,861.9878226860696,708.8199614832354,2025-11-27T07:53:25.436576+00:00
dev1,27.039350018247756,2.232048420377172,24.807301597870584,29.271398438624928,29.271398438624928,51.84721843941955,0.5585927898757426,51.2886256495438,52.40581122929529,52.40581122929529,472.10233656613264,15.422746320012806,456.6795902461198,487.5250828861454,487.5250828861454,663.8907159880752,0.0,663.8907159880752,663.8907159880752,663.8907159880752,7.1817939726838,0.0,7.1817939726838,7.1817939726838,7.1817939726838,785.4038920846525,76.58393060141714,708.8199614832354,861.9878226860696,708.8199614832354,2025-11-27T07:53:25.440470+00:00
dev1,27.039350018247756,2.232048420377172,24.807301597870584,29.271398438624928,29.271398438624928,51.84721843941955,0.5585927898757426,51.2886256495438,52.40581122929529,52.40581122929529,472.10233656613264,15.422746320012806,456.6795902461198,487.5250828861454,487.5250828861454,902.3346855815776,238.44396959350246,663.8907159880752,1140.77865517508,1140.77865517508,7.1817939726838,0.0,7.1817939726838,7.1817939726838,7.1817939726838,708.8199614832354,0.0,708.8199614832354,708.8199614832354,708.8199614832354,2025-11-27T07:53:25.444007+00:00
dev1,29.271398438624928,0.0,29.271398438624928,29.271398438624928,29.271398438624928,51.84721843941955,0.5585927898757426,51.2886256495438,52.40581122929529,52.40581122929529,472.10233656613264,15.422746320012806,456.6795902461198,487.5250828861454,487.5250828861454,902.3346855815776,238.44396959350246,663.8907159880752,1140.77865517508,1140.77865517508,7.169512134171062,0.012281838512738119,7.157230295658324,7.1817939726838,7.157230295658324,708.8199614832354,0.0,708.8199614832354,708.8199614832354,708.8199614832354,2025-11-27T07:53:25.447559+00:00
dev1,29.271398438624928,0.0,29.271398438624928,29.271398438624928,29.271398438624928,52.40581122929529,0.0,52.40581122929529,52.40581122929529,52.40581122929529,472.10233656613264,15.422746320012806,456.6795902461198,487.5250828861454,487.5250828861454,902.3346855815776,238.44396959350246,663.8907159880752,1140.77865517508,1140.77865517508,7.169512134171062,0.012281838512738119,7.157230295658324,7.1817939726838,7.157230295658324,746.6053723269987,37.785410843763316,708.8199614832354,784.390783170762,784.390783170762,2025-11-27T07:53:25.451202+00:00
dev1,28.682940978140856,0.5884574604840722,28.094483517656784,29.271398438624928,28.094483517656784,52.40581122929529,0.0,52.40581122929529,52.40581122929529,52.40581122929529,487.5250828861454,0.0,487.5250828861454,487.5250828861454,487.5250828861454,902.3346855815776,238.44396959350246,663.8907159880752,1140.77865517508,1140.77865517508,7.169512134171062,0.012281838512738119,7.157230295658324,7.1817939726838,7.157230295658324,746.6053723269987,37.785410843763316,708.8199614832354,784.390783170762,784.390783170762,2025-11-27T07:53:27.611173+00:00
dev1,28.682940978140856,0.5884574604840722,28.094483517656784,29.271398438624928,28.094483517656784,52.61068207110025,0.2048708418049614,52.40581122929529,52.81555291290521,52.81555291290521,487.5250828861454,0.0,487.5250828861454,487.5250828861454,487.5250828861454,1140.77865517508,0.0,1140.77865517508,1140.77865517508,1140.77865517508,7.169512134171062,0.012281838512738119,7.157230295658324,7.1817939726838,7.157230295658324,746.6053723269987,37.785410843763316,708.8199614832354,784.390783170762,784.390783170762,2025-11-27T07:53:27.644575+00:00
dev1,28.682940978140856,0.5884574604840722,28.094483517656784,29.271398438624928,28.094483517656784,52.61068207110025,0.2048708418049614,52.40581122929529,52.81555291290521,52.81555291290521,499.72495412649687,12.199871240351456,487.5250828861454,511.9248253668483,511.9248253668483,1140.77865517508,0.0,1140.77865517508,1140.77865517508,1140.77865517508,7.157230295658324,0.0,7.157230295658324,7.157230295658324,7.157230295658324,746.6053723269987,37.785410843763316,708.8199614832354,784.390783170762,784.390783170762,2025-11-27T07:53:27.648348+00:00
dev1,28.682940978140856,0.5884574604840722,28.094483517656784,29.271398438624928,28.094483517656784,52.61068207110025,0.2048708418049614,52.40581122929529,52.81555291290521,52.81555291290521,499.72495412649687,12.199871240351456,487.5250828861454,511.9248253668483,511.9248253668483,1046.521130717856,94.25752445722401,952.2636062606321,1140.77865517508,952.2636062606321,7.157230295658324,0.0,7.157230295658324,7.157230295658324,7.157230295658324,784.390783170762,0.0,784.390783170762,784.390783170762,784.390783170762,2025-11-27T07:53:27.651909+00:00
dev1,28.094483517656784,0.0,28.094483517656784,28.094483517656784,28.094483517656784,52.61068207110025,0.2048708418049614,52.40581122929529,52.81555291290521,52.81555291290521,499.72495412649687,12.199871240351456,487.5250828861454,511.9248253668483,511.9248253668483,1046.521130717856,94.25752445722401,952.2636062606321,1140.77865517508,952.2636062606321,6.740190719652533,0.4170395760057901,6.323151143646744,7.157230295658324,6.323151143646744,784.390783170762,0.0,784.390783170762,784.390783170762,784.390783170762,2025-11-27T07:53:27.655596+00:00
dev1,28.094483517656784,0.0,28.094483517656784,28.094483517656784,28.094483517656784,52.81555291290521,0.0,52.81555291290521,52.81555291290521,52.81555291290521,499.72495412649687,12.199871240351456,487.5250828861454,511.9248253668483,511.9248253668483,1046.521130717856,94.25752445722401,952.2636062606321,1140.77865517508,952.2636062606321,6.740190719652533,0.4170395760057901,6.323151143646744,7.157230295658324,6.323151143646744,884.1851042271535,99.79432105639148,784.390783170762,983.979425283545,983.979425283545,2025-11-27T07:53:27.659272+00:00
dev1,23.870367926599148,4.224115591057636,19.64625233554151,28.094483517656784,19.64625233554151,52.81555291290521,0.0,52.81555291290521,52.81555291290521,52.81555291290521,511.9248253668483,0.0,511.9248253668483,511.9248253668483,511.9248253668483,1046.521130717856,94.25752445722401,952.2636062606321,1140.77865517508,952.2636062606321,6.740190719652533,0.4170395760057901,6.323151143646744,7.157230295658324,6.323151143646744,884.1851042271535,99.79432105639148,784.390783170762,983.979425283545,983.979425283545,2025-11-27T07:53:29.834190+00:00
dev1,23.870367926599148,4.224115591057636,19.64625233554151,28.094483517656784,19.64625233554151,53.58591336739866,0.7703604544934493,52.81555291290521,54.35627382189211,54.35627382189211,511.9248253668483,0.0,511.9248253668483,511.9248253668483,511.9248253668483,952.2636062606321,0.0,952.2636062606321,952.2636062606321,952.2636062606321,6.740190719652533,0.4170395760057901,6.323151143646744,7.157230295658324,6.323151143646744,884.1851042271535,99.79432105639148,784.390783170762,983.979425283545,983.979425283545,2025-11-27T07:53:29.866248+00:00
dev1,23.870367926599148,4.224115591057636,19.64625233554151,28.094483517656784,19.64625233554151,53.58591336739866,0.7703604544934493,52.81555291290521,54.35627382189211,54.35627382189211,462.09049632857625,49.8343290382721,412.2561672903041,511.9248253668483,412.2561672903041,952.2636062606321,0.0,952.2636062606321,952.2636062606321,952.2636062606321,6.323151143646744,0.0,6.323151143646744,6.323151143646744,6.323151143646744,884.1851042271535,99.79432105639148,784.390783170762,983.979425283545,983.979425283545,2025-11-27T07:53:29.870235+00:00
dev1,23.870367926599148,4.224115591057636,19.64625233554151,28.094483517656784,19.64625233554151,53.58591336739866,0.7703604544934493,52.81555291290521,54.35627382189211,54.35627382189211,462.09049632857625,49.8343290382721,412.2561672903041,511.9248253668483,412.2561672903041,1135.6924302433422,183.42882398271004,952.2636062606321,1319.121254226052,1319.121254226052,6.323151143646744,0.0,6.323151143646744,6.323151143646744,6.323151143646744,983.979425283545,0.0,983.979425283545,983.979425283545,983.979425283545,2025-11-27T07:53:29.873988+00:00
dev1,19.64625233554151,0.0,19.64625233554151,19.64625233554151,19.64625233554151,53.58591336739866,0.7703604544934493,52.81555291290521,54.35627382189211,54.35627382189211,462.09049632857625,49.8343290382721,412.2561672903041,511.9248253668483,412.2561672903041,1135.6924302433422,183.42882398271004,952.2636062606321,1319.121254226052,1319.121254226052,6.258415187295936,0.06473595635080676,6.19367923094513,6.323151143646744,6.19367923094513,983.979425283545,0.0,983.979425283545,983.979425283545,983.979425283545,2025-11-27T07:53:29.878052+00:00
dev1,19.64625233554151,0.0,19.64625233554151,19.64625233554151,19.64625233554151,54.35627382189211,0.0,54.35627382189211,54.35627382189211,54.35627382189211,462.09049632857625,49.8343290382721,412.2561672903041,511.9248253668483,412.2561672903041,1135.6924302433422,183.42882398271004,952.2636062606321,1319.121254226052,1319.121254226052,6.258415187295936,0.06473595635080676,6.19367923094513,6.323151143646744,6.19367923094513,886.0895591095909,97.88986617395403,788.1996929356369,983.979425283545,788.1996929356369,2025-11-27T07:53:29.882307+00:00
dev1,19.873690403004073,0.22743806746256112,19.64625233554151,20.101128470466634,20.101128470466634,54.35627382189211,0.0,54.35627382189211,54.35627382189211,54.35627382189211,412.2561672903041,0.0,412.2561672903041,412.2561672903041,412.2561672903041,1135.6924302433422,183.42882398271004,952.2636062606321,1319.121254226052,1319.121254226052,6.258415187295936,0.06473595635080676,6.19367923094513,6.323151143646744,6.19367923094513,886.0895591095909,97.88986617395403,788.1996929356369,983.979425283545,788.1996929356369,2025-11-27T07:53:32.051329+00:00
dev1,19.873690403004073,0.22743806746256112,19.64625233554151,20.101128470466634,20.101128470466634,53.148991016437904,1.2072828054542022,51.941708210983705,54.35627382189211,51.941708210983705,412.2561672903041,0.0,412.2561672903041,412.2561672903041,412.2561672903041,1319.121254226052,0.0,1319.121254226052,1319.121254226052,1319.121254226052,6.258415187295936,0.06473595635080676,6.19367923094513,6.323151143646744,6.19367923094513,886.0895591095909,97.88986617395403,788.1996929356369,983.979425283545,788.1996929356369,2025-11-27T07:53:32.081670+00:00
dev1,19.873690403004073,0.22743806746256112,19.64625233554151,20.101128470466634,20.101128470466634,53.148991016437904,1.2072828054542022,51.941708210983705,54.35627382189211,51.941708210983705,413.1359773099632,0.8798100196590894,412.2561672903041,414.0157873296223,414.0157873296223,1319.121254226052,0.0,1319.121254226052,1319.121254226052,1319.121254226052,6.19367923094513,0.0,6.19367923094513,6.19367923094513,6.19367923094513,886.0895591095909,97.88986617395403,788.1996929356369,983.979425283545,788.1996929356369,2025-11-27T07:53:32.085669+00:00
dev1,19.873690403004073,0.22743806746256112,19.64625233554151,20.101128470466634,20.101128470466634,53.148991016437904,1.2072828054542022,51.941708210983705,54.35627382189211,51.941708210983705,413.1359773099632,0.8798100196590894,412.2561672903041,414.0157873296223,414.0157873296223,1006.4754735119134,312.6457807141387,693.8296927977747,1319.121254226052,693.8296927977747,6.19367923094513,0.0,6.19367923094513,6.19367923094513,6.19367923094513,788.1996929356369,0.0,788.1996929356369,788.1996929356369,788.1996929356369,2025-11-27T07:53:32.089386+00:00
dev1,20.101128470466634,0.0,20.101128470466634,20.101128470466634,20.101128470466634,53.148991016437904,1.2072828054542022,51.941708210983705,54.35627382189211,51.941708210983705,413.1359773099632,0.8798100196590894,412.2561672903041,414.0157873296223,414.0157873296223,1006.4754735119134,312.6457807141387,693.8296927977747,1319.121254226052,693.8296927977747,6.4573524993548554,0.2636732684097254,6.19367923094513,6.721025767764581,6.721025767764581,788.1996929356369,0.0,788.1996929356369,788.1996929356369,788.1996929356369,2025-11-27T07:53:32.093151+00:00
dev1,20.101128470466634,0.0,20.101128470466634,20.101128470466634,20.101128470466634,51.941708210983705,0.0,51.941708210983705,51.941708210983705,51.941708210983705,413.1359773099632,0.8798100196590894,412.2561672903041,414.0157873296223,414.0157873296223,1006.4754735119134,312.6457807141387,693.8296927977747,1319.121254226052,693.8296927977747,6.4573524993548554,0.2636732684097254,6.19367923094513,6.721025767764581,6.721025767764581,868.8639032033807,80.66421026774378,788.1996929356369,949.5281134711245,949.5281134711245,2025-11-27T07:53:32.096898+00:00
dev1,22.946549648517752,2.8454211780511205,20.101128470466634,25.791970826568875,25.791970826568875,51.941708210983705,0.0,51.941708210983705,51.941708210983705,51.941708210983705,414.0157873296223,0.0,414.0157873296223,414.0157873296223,414.0157873296223,1006.4754735119134,312.6457807141387,693.8296927977747,1319.121254226052,693.8296927977747,6.4573524993548554,0.2636732684097254,6.19367923094513,6.721025767764581,6.721025767764581,868.8639032033807,80.66421026774378,788.1996929356369,949.5281134711245,949.5281134711245,2025-11-27T07:53:34.264077+00:00
dev1,22.946549648517752,2.8454211780511205,20.101128470466634,25.791970826568875,25.791970826568875,54.87601331303682,2.934305102053113,51.941708210983705,57.81031841508993,57.81031841508993,414.0157873296223,0.0,414.0157873296223,414.0157873296223,414.0157873296223,693.8296927977747,0.0,693.8296927977747,693.8296927977747,693.8296927977747,6.4573524993548554,0.2636732684097254,6.19367923094513,6.721025767764581,6.721025767764581,868.8639032033807,80.66421026774378,788.1996929356369,949.5281134711245,949.5281134711245,2025-11-27T07:53:34.297533+00:00
dev1,22.946549648517752,2.8454211780511205,20.101128470466634,25.791970826568875,25.791970826568875,54.87601331303682,2.934305102053113,51.941708210983705,57.81031841508993,57.81031841508993,413.5750855706944,0.44070175892790076,413.1343838117665,414.0157873296223,413.1343838117665,693.8296927977747,0.0,693.8296927977747,693.8296927977747,693.8296927977747,6.721025767764581,0.0,6.721025767764581,6.721025767764581,6.721025767764581,868.8639032033807,80.66421026774378,788.1996929356369,949.5281134711245,949.5281134711245,2025-11-27T07:53:34.301488+00:00
